WarNum,WarName,WarType,ccode,StateName,Side,StartYear,EndYear,Initiator,Outcome,WhereFought,BatDeath
912,Second Aceh,5,,GAM,2,1999,2002,,3,7,3830
913,Oromo Liberation,5,530,Ethiopia,1,1999,1999,,1,4,1000
913,Oromo Liberation,5,,Oromo Lib. Front,2,1999,1999,,1,4,1000
915,Second Chechen,5,365,Russia,1,1999,2003,,1,2,20000
915,Second Chechen,5,,Chechnya,2,1999,2003,,1,2,20000
916,Second Philippine-Moro,5,840,Philippines,1,2000,2001,,3,7,
916,Second Philippine-Moro,5,,MILF,2,2000,2001,,3,7,
917,Guinean,4,438,Guinea,1,2000,2001,,6,4,
917,Guinean,4,,RDFG,2,2000,2001,,6,4,
918,Third Burundi,4,516,Burundi,1,2001,2003,,3,4,3150
918,Third Burundi,4,516,Burundi,1,2001,2003,,3,4,3150
918,Third Burundi,4,,FNL,2,2001,2003,,3,4,3150
918,Third Burundi,4,,FROLINA,2,2001,2003,,3,4,3150
920,Fourth Rwanda,4,517,Rwanda,1,2001,2001,,1,4,
920,Fourth Rwanda,4,,Army for the Liberation of Rwanda,2,2001,2001,,1,4,
921,First Nepal Maoist Insurgency,4,790,Nepal,1,2001,2003,,6,7,3780
921,First Nepal Maoist Insurgency,4,,CPN,2,2001,2003,,6,7,3780
922,Fourth Liberian,4,450,Liberia,1,2002,2003,,2,4,
922,Fourth Liberian,4,450,Liberia,1,2002,2003,,2,4,
922,Fourth Liberian,4,,LURD,2,2002,2003,,2,4,
922,Fourth Liberian,4,,MODEL,2,2002,2003,,2,4,
923,Ethiopian Anyuaa-Nuer,7,,Anyuaa,1,2002,2003,,7,4,
923,Ethiopian Anyuaa-Nuer,7,,Nuer,2,2002,2003,,7,4,
925,Cote d'Ivoire Military,4,220,France,1,2002,2004,,2,4,
925,Cote d'Ivoire Military,4,437,Cote d'Ivoire,1,2002,2004,,2,4,2700
925,Cote d'Ivoire Military,4,437,Cote d'Ivoire,1,2002,2004,,2,4,2700
925,Cote d'Ivoire Military,4,437,Cote d'Ivoire,1,2002,2004,,2,4,2700
925,Cote d'Ivoire Military,4,,MPCI,2,2002,2004,,2,4,2700
925,Cote d'Ivoire Military,4,,MPIGO,2,2002,2004,,2,4,2700
925,Cote d'Ivoire Military,4,,MJP,2,2002,2004,,2,4,2700
926,Third Philippine-Moro,5,840,Phillippines,1,2003,2003,,7,7,1000
926,Third Philippine-Moro,5,840,Phillippines,1,2003,2003,,7,7,1000
926,Third Philippine-Moro,5,,MILF,2,2003,2003,,7,7,1000
926,Third Philippine-Moro,5,,ASG,2,2003,2003,,7,7,1000
927,Darfur,5,625,Sudan,1,2003,2006,,6,6,
927,Darfur,5,625,Sudan,1,2003,2006,,6,6,
927,Darfur,5,,SLA,2,2003,2006,,6,6,
927,Darfur,5,,JEM,2,2003,2006,,6,6,
930,Third Aceh,5,850,Indonesia,1,2003,2003,,1,7,1550
930,Third Aceh,5,,GAM,2,2003,2003,,1,7,1550
931,Second Nepal Maoists,4,790,Nepal,1,2003,2006,,3,7,7030
931,Second Nepal Maoists,4,,CPN,2,2003,2006,,3,7,7030
932,Waziristan,5,2,United States,1,2004,2006,,2,7,
932,Waziristan,5,770,Pakistan,1,2004,2006,,2,7,3000
932,Waziristan,5,,Waziri tribes,2,2004,2006,,2,7,3000
933,Second Nigeria Christian-Muslim,7,,Christian Tarok,1,2004,2004,,6,4,
933,Second Nigeria Christian-Muslim,7,,Muslim Fulani,2,2004,2004,,6,4,
935,First Yemeni Cleric,4,679,Yemen,1,2004,2005,,1,6,2250
935,First Yemeni Cleric,4,,Zaidi Muslims,2,2004,2005,,1,6,2250
936,Philippine Joint Offensive,5,840,Phillippines,1,2005,2006,,7,7,2823
936,Philippine Joint Offensive,5,840,Phillippines,1,2005,2006,,7,7,2823
936,Philippine Joint Offensive,5,,MILF,2,2005,2006,,7,7,2823
936,Philippine Joint Offensive,5,,NPA,2,2005,2006,,7,7,2823
937,Fifth Chad,4,483,Chad,1,2005,2006,,1,4,1100
937,Fifth Chad,4,,FUDC,2,2005,2006,,1,4,1100
938,Third Somalia,4,2,United States,1,2007,2007,,1,4,
938,Third Somalia,4,520,Somalia,1,2006,2008,,1,4,
938,Third Somalia,4,530,Ethiopia,1,2006,2008,,1,4,
938,Third Somalia,4,,SCIC,2,2006,2008,,1,4,
938,Third Somalia,4,531,Eritrea,2,2006,2008,,1,4,
940,Second Sri Lanka Tamil,5,780,Sri Lanka,1,2006,,,5,7,
940,Second Sri Lanka Tamil,5,,LTTE,2,2006,,,5,7,
941,Second Yemeni Cleric,4,679,Yemen,1,2007,2007,,6,6,3500
941,Second Yemeni Cleric,4,,Zaidi Muslims,2,2007,2007,,6,6,3500
1500,First Maori Tribal War,8,,Te Rauparaha's Ngati Toa,1,1818,1824,1,1,9,7500
1500,First Maori Tribal War,8,,Taranaki,2,1818,1824,1,1,9,7500
1501,Shaka Zulu-Bantu War,8,,Shaka Zulu,1,1819,1828,1,1,4,60000
1501,Shaka Zulu-Bantu War,8,,Bantu,2,1819,1828,1,1,4,60000
1502,Burma-Assam War,8,,Burma,1,1819,1822,1,1,7,
1502,Burma-Assam War,8,,Assam,2,1819,1822,1,1,7,
1503,Buenos Aires War,8,,Buenos Aires,1,1820,1820,2,2,1,
1503,Buenos Aires War,8,,Provinces,2,1820,1820,2,2,1,
1505,Second Maori Tribal War,8,,Hongi Hika's Nga Phuhi,1,1821,1823,1,1,9,2500
1505,Second Maori Tribal War,8,,Ngati Paoa,2,1821,1823,1,1,9,2500
1506,Siam-Kedah War,8,,Thailand,1,1821,1821,1,1,7,
1506,Siam-Kedah War,8,,Kedah,2,1821,1821,1,1,7,
1508,China-Kashgaria War,8,,China,1,1825,1828,1,1,7,
1508,China-Kashgaria War,8,,Muslim rebels,2,1825,1828,1,1,7,
1509,Mexico-Yaqui Indian War,8,,Mexico,1,1825,1827,1,3,1,3000
1509,Mexico-Yaqui Indian War,8,,Yaqui Indians,2,1825,1827,1,3,1,3000
1510,Central American Confederation War,8,,Conservative Confederation,1,1826,1829,2,2,1,3300
1510,Central American Confederation War,8,,Liberals,2,1826,1829,2,2,1,3300
1511,Viang Chan- Siamese War,8,,Viang Chan,1,1826,1827,1,2,7,31000
1511,Viang Chan- Siamese War,8,,Siam,2,1826,1827,1,2,7,31000
1512,Peru-Gran Colombia War,8,,Peru,1,1828,1829,1,2,1,4000
1512,Peru-Gran Colombia War,8,,Gran Colombia,2,1828,1829,1,2,1,4000
1513,Argentine War for Unity,8,,Unitarians,1,1829,1831,1,2,1,
1513,Argentine War for Unity,8,,Provinces,2,1829,1831,1,2,1,
1514,Sayyid Said War,8,,Sayyid Said,1,1829,1830,1,1,4,1000
1514,Sayyid Said War,8,,Mombasa,2,1829,1830,1,1,4,1000
1515,China-Kokand War,8,,China,1,1830,1831,1,1,7,
1515,China-Kokand War,8,,Kokand,2,1830,1831,1,1,7,
1516,Siam-Cambodia-Vietnam War,8,,Thailand,1,1831,1834,1,2,7,
1516,Siam-Cambodia-Vietnam War,8,,Cambodia,2,1831,1834,1,2,7,
1518,Argentina-Ranqueles Indian War,8,,Argentina,1,1833,1834,1,1,1,
1518,Argentina-Ranqueles Indian War,8,,Ranqueles Indians,2,1833,1834,1,1,1,
1520,Bolivia Conquest of Peru,8,,Bolivia,1,1835,1836,1,1,1,
1520,Bolivia Conquest of Peru,8,,Peru,2,1835,1836,1,1,1,
1521,Boer-Matabele War,8,,Boer Trekkers,1,1836,1837,2,1,4,3350
1521,Boer-Matabele War,8,,Matabele,2,1836,1837,2,1,4,3350
1523,Dissolution of the Bolivia-Peru Confederation,8,,Chile,1,1837,1839,1,1,1,2900
1523,Dissolution of the Bolivia-Peru Confederation,8,,Peru-Bolivia Confederation,2,1837,1839,1,1,1,2900
1524,Persian Siege of Heart,8,,Persia,1,1837,1838,1,2,7,
1524,Persian Siege of Heart,8,,Herat,2,1837,1838,1,2,7,
1525,Boer-Zulu War,8,,Boer Trekkers,1,1838,1838,2,1,4,3700
1525,Boer-Zulu War,8,,Zulu,2,1838,1838,2,1,4,3700
1527,Anti-Rosas War,8,,Anti-Rosas Allies,1,1839,1840,1,4,1,3000
1527,Anti-Rosas War,8,,Rosas Federalist Army,2,1839,1840,1,4,1,3000
1528,Dissolution of  the Central American Confederation,8,,Conservatives,1,1839,1840,1,1,1,3700
1528,Dissolution of  the Central American Confederation,8,,Liberals,2,1839,1840,1,1,1,3700
1530,Dogra-Tibet War,8,,Jammu,1,1841,1842,1,3,7,
1530,Dogra-Tibet War,8,,Tibet,2,1841,1842,1,3,7,
1531,First Haiti-Santo Domingo War,8,,Santo Domingo,1,1844,1845,1,6,1,
1531,First Haiti-Santo Domingo War,8,,Haitians,2,1844,1845,1,6,1,
1533,War of  Seven Khojas,8,,Kokand,1,1847,1848,1,2,7,
1533,War of  Seven Khojas,8,,China,2,1847,1848,1,2,7,
1534,Taiping Rebellion Phase 1,8,,Taiping rebels,1,1850,1860,1,4,7,
1534,Taiping Rebellion Phase 1,8,,China,2,1850,1860,1,4,7,
1535,First Tukulor War,8,,al-Hajj Umar's Tukulor army,1,1852,1854,1,1,4,10000
1535,First Tukulor War,8,,Malinke,2,1852,1854,1,1,4,10000
1536,Kashmir-Dards of Chilas War,8,,Kashmir,1,1852,1852,2,2,7,2000
1536,Kashmir-Dards of Chilas War,8,,Dards,2,1852,1852,2,2,7,2000
1537,Han-Miao War Phase 1,8,,Han,1,1854,1860,2,4,7,
1537,Han-Miao War Phase 1,8,,Miao,2,1854,1860,2,4,7,
1538,Second Haiti-Santo Domingo War,8,,Haiti,1,1855,1856,1,2,1,
1538,Second Haiti-Santo Domingo War,8,,Santo-Domingo,2,1855,1856,1,2,1,
1539,Han-Nien War,8,,Han,1,1855,1858,2,6,7,
1539,Han-Nien War,8,,Nian,2,1855,1858,2,6,7,
1540,Filibuster War,8,,Nicaragua,1,1856,1857,2,2,1,7700
1540,Filibuster War,8,,Costa Rica,2,1856,1857,2,2,1,7700
1541,Han-Panthay War Phase 1,8,,Han,1,1856,1860,2,4,7,
1541,Han-Panthay War Phase 1,8,,Yunnan Muslims,2,1856,1860,2,4,7,
1542,First Zulu Internecine War,8,,Mbuyazi faction,1,1856,1856,1,2,4,
1542,First Zulu Internecine War,8,,Cetshwayo faction,2,1856,1856,1,2,4,
1543,Kucha and Khoja Uprising,8,,Kucha,1,1857,1857,1,2,7,
1543,Kucha and Khoja Uprising,8,,China,2,1857,1857,1,2,7,
1544,First Boer-Basuto War,8,,Basuto,1,1858,1858,2,6,4,
1544,First Boer-Basuto War,8,,Boers,2,1858,1858,2,6,4,
1545,First Ethiopian War,8,,Ethiopia,1,1858,1861,2,1,4,2000
1545,First Ethiopian War,8,,Provincial armies,2,1858,1861,2,1,4,2000
1546,Second Tukulor War,8,,Umar Tal,1,1860,1862,1,1,4,
1546,Second Tukulor War,8,,Bambara,2,1860,1862,1,1,4,
1548,Transvaal War,8,,Regional governments,1,1862,1864,1,2,4,6000
1548,Transvaal War,8,,Transvaal government,2,1862,1864,1,2,4,6000
1550,Central American War,8,,Guatemala,1,1863,1863,1,1,1,
1550,Central American War,8,,El Salvador,2,1863,1863,1,1,1,
1551,First Australian Aboriginal War,8,,Aborigines,1,1864,1865,2,7,9,1000
1551,First Australian Aboriginal War,8,,White Settlers,2,1864,1865,2,7,9,1000
1552,Second Boer-Basuto War,8,,Orange Free State,1,1865,1866,1,1,4,1200
1552,Second Boer-Basuto War,8,,Basuto,2,1865,1866,1,1,4,1200
1553,Second Ethiopian War,8,,Tigray,1,1868,1872,2,1,4,35000
1553,Second Ethiopian War,8,,Ethiopia,2,1868,1872,2,1,4,35000
1554,Uruguay Colorados-Blancos War,8,,Blancos,1,1870,1872,1,2,1,3000
1554,Uruguay Colorados-Blancos War,8,,Colorados,2,1870,1872,1,2,1,3000
1556,Second Zulu Internecine War,8,,Cetewayo faction,1,1883,1884,1,1,4,
1556,Second Zulu Internecine War,8,,Zibelu faction,2,1883,1884,1,1,4,
1557,Oman-Ibadi War,8,,Oman,1,1883,1884,2,1,6,1000
1557,Oman-Ibadi War,8,,Ibadi,2,1883,1884,2,1,6,1000
1558,Second Australian Aboriginal War,8,,Aborigines,1,1884,1894,2,7,9,10000
1558,Second Australian Aboriginal War,8,,White Settlers,2,1884,1894,2,7,9,10000
1559,Ethiopia-Mahdi War,8,,Ethiopia,1,1885,1889,1,2,4,30000
1559,Ethiopia-Mahdi War,8,,Mahdist army,2,1885,1889,1,2,4,30000
1560,German East Africa Company War,8,,German East Africa Company,1,1888,1889,2,1,4,
1560,German East Africa Company War,8,,Arabs,2,1888,1889,2,1,4,
1561,Rabih Zubayr-Bornu War,8,,Rabah,1,1893,1893,1,1,4,4000
1561,Rabih Zubayr-Bornu War,8,,Bornu,2,1893,1893,1,1,4,4000
1567,First Nejd-Hejaz War,8,,Nejd,1,1919,1919,1,1,6,
1567,First Nejd-Hejaz War,8,,Hejaz,2,1919,1919,1,1,6,
1568,Second Nejd-Hejaz War,8,,Nejd,1,1924,1925,1,1,6,
1568,Second Nejd-Hejaz War,8,,Hejaz,2,1924,1925,1,1,6,
1570,Partition Communal War,8,,Muslims,1,1946,1947,1,1,7,
1570,Partition Communal War,8,,Hindus,2,1946,1947,1,1,7,
1571,Hyderabad War,8,,Telenganans,1,1947,1948,1,4,7,4000
1571,Hyderabad War,8,,Razakars,2,1947,1948,1,4,7,4000
1572,Palestine War,8,,Arabs,1,1947,1948,2,4,6,1886
1572,Palestine War,8,,Zionists,2,1947,1948,2,4,6,1886
1573,Cheju Rebellion,8,,Communists,1,1948,1949,1,2,7,
1573,Cheju Rebellion,8,,South Korea,2,1948,1949,1,2,7,
1574,Rwandan Social Revolution,8,,Hutu,1,1959,1962,1,1,4,
1574,Rwandan Social Revolution,8,,Tutsi,2,1959,1962,1,1,4,
1577,Dhofar Rebellion Phase 1,8,,Dhofar,1,1968,1971,1,6,6,5000
1577,Dhofar Rebellion Phase 1,8,,Oman,2,1968,1971,1,6,6,5000
1581,Angola Guerilla War,8,,MPLA,1,1974,1975,1,4,4,
1581,Angola Guerilla War,8,,FLNA,2,1974,1975,1,4,4,
1582,East Timorese War Phase 1,8,,Fretilin,1,1975,1975,2,4,7,3000
1582,East Timorese War Phase 1,8,,UDT,2,1975,1975,2,4,7,3000
1594,Hemda-Lendu War,9,,Hemda,1,1999,2005,2,6,4,
1594,Hemda-Lendu War,9,,Lendu,2,1999,2005,2,6,4,
