Der Triumph des Willens (Triumph of the Will),1936,35mm film (black and white |  sound),114,Gift of the German Embassy,Film,Film,1/1/1938,Y,107708
Tongues Untied,1989,Video (color |  sound),55,Purchase,Video,Media and Performance Art,7/9/1991,Y,107709
Lone Star,1996,35mm film (color |  sound),135,Indefinite loan from John Sayles and Maggie Renzi,Film,Film,,Y,107719
Goodfellas,1990,35mm print |  color |  sound,146,Indefinite loan from the artist,Film,Film,,Y,107729
Surprise Attack,1973,Video (black and white |  sound),2,Purchase,Video,Media and Performance Art,6/15/1999,Y,107734
The Houses That Are Left,1991,Video (black and white and color |  sound),51,Gift of the artist,Video,Media and Performance Art,11/25/2003,Y,107737
Short Fuse,1991,16mm film (black and white and color |  sound),37,Acquired from the Artist,Film,Film,6/1/1993,Y,107740
TV In and TV Out,1972,Video (color |  sound),10,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,107741
Birthday Suit - with scars and defects,1974,Video (black and white |  sound),12,Gift of the artist,Video,Media and Performance Art,3/30/2015,Y,107744
Mechanical Principles,1930,35mm film (black and white |  silent),9,Gift of the Artist. Restored with funding from the National Endowment for the Arts,Film,Film,10/1/1941,Y,107746
The Docks of New York,1928,35mm film (black and white |  silent),76,Acquired on exchange from George Eastman House,Film,Film,6/1/1976,Y,107749
The Last Command,1928,35mm film (black and white |  silent),89,Acquired from Paramount Pictures,Film,Film,1/1/1936,Y,107750
Morocco,1930,35mm film (black and white |  sound),92,Acquired from Paramount Pictures,Film,Film,1/1/1939,Y,107752
Blind Husbands,1919,35mm film (black and white |  silent),87,Acquired from Universal Pictures. Restored with funding from the National Film Preservation Foundation.,Film,Film,,Y,107759
2 Aspects,1976,Video (black and white |  sound),4:08,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,2/5/1979,Y,107762
History and Memory,1991,Video (black and white and color |  sound),32,Purchase,Video,Media and Performance Art,6/2/1992,Y,107765
Pulp Fiction,1994,35mm film (color |  sound),154,Gift of Miramax Films.,Film,Film,12/27/1999,Y,107766
Lick My Decals Off |  Baby,1970,16mm film transferred to video (black and white |  sound),1:36,Gift of the artist,Video,Media and Performance Art,1/1/1986,Y,107930
Violin Power,1970-78,Video (black and white |  sound),10:04,Acquired through the generosity of Barbara Sahlman,Video,Media and Performance Art,4/27/2000,Y,107931
Entuziazm (Enthusiasm),1931,35mm film (black and white |  sound),67,,Film,Film,10/2/1970,Y,107935
The Space Between the Teeth,1977,Video (color |  sound),10:13,Acquired through the generosity of Barbara Pine,Installation,Media and Performance Art,2/5/1979,Y,107939
Regeneration,1915,35mm film (black and white |  silent),72,Gift of David Shepard,Film,Film,1/1/1976,Y,107943
The Thief of Bagdad,1924,35mm film (black and white |  silent),145,Gift of Douglas Fairbanks,Film,Film,1/1/1939,Y,107944
The Big Trail,1930,35mm film (black and white |  sound),122,Gift of Twentieth Century-Fox. Restored with funding from the Celeste Bartos Fund for Film Preservation and The Film Foundation,Film,Film,1/1/1972,Y,107945
Nothing Sacred,1937,35mm film (color |  sound),74,Gift of Selznick International Pictures. Preserved with funding from the Celeste Bartos Film Preservation Fund,Film,Film,9/1/1942,Y,107953
Thirteen,1997,16mm film (color |  sound),87,Acquired from the Artist,Film,Film,4/2/2003,Y,107959
Deafman Glance,1981,Video (color |  sound),27,Purchase,Video,Media and Performance Art,11/16/1981,Y,107961
Dance with Farm Workers,2002,Video (color |  sound),57,Purchase,Video,Film,3/19/2003,N,107963
The Best Years of Our Lives,1946,16mm film (black and white |  sound),174,Acquired from Samuel Goldwyn Productions,Film,Film,,Y,107964
Let's Play Prisoners,1988,Video (black and white |  sound),22,Purchase,Video,Media and Performance Art,4/9/1990,Y,107965
Finding Neverland,2004,35mm film (color |  sound),101,Gift of Miramax Films,Film,Film,1/1/2007,Y,107981
Gosford Park,2001,35mm film (color |  sound),137,Gift of Focus Features |  facilitated by Marie-Josée Kravis and James Schamus,Film,Film,1/9/2007,Y,107982
A Prairie Home Companion,2006,35mm film (color |  sound),105,Gift of Picturehouse Films,Film,Film,12/8/2006,Y,107983
Te'am e guilass (Taste of Cherry),1997,35mm film (color |  sound),99,Purchase from Zeitgeist Films,Film,Film,1/17/2007,Y,107984
The Big Sky,1952,35mm film (black and white |  sound),138,Restored with funding from The Film Foundation/Robert Sturm and the Celeste Bartos Film Preservation Fund |  from materials on loan from Warner Bros. and Martin Scorsese,Film,Film,1/1/1970,Y,108032
Rush Hour |  Morning and Evening,2005,35mm film transferred to video (color |  silent),3:42,Fund for the Twenty-First Century,Installation,Media and Performance Art,4/11/2007,Y,108909
Angel Dust,2000,Digital animation (color |  sound),20,Fractional and promised gift of David Teiger,Video,Media and Performance Art,,Y,109016
The Tree,1999,Video (color |  sound),2,Fractional and promised gift of David Teiger,Video,Media and Performance Art,,N,109019
Threshold to the Kingdom,1999,Video (color |  sound),11:20,Fractional and promised gift of David Teiger,Video,Media and Performance Art,,N,109022
Revolution,1993-2003,16mm film transferred to video (color |  silent),9:20,Acquired through the generosity of the Julia Stoschek Foundation |  Düsseldorf,Video,Media and Performance Art,4/11/2007,Y,109127
Digital Video Effect: Editions,2006,Video (color |  sound),12,Committee on Media Funds,Video,Media and Performance Art,4/11/2007,Y,109151
Zezziminnegesang,2006,16mm transferred to video (color |  sound),27:22:00,Fund for the Twenty-First Century,Installation,Media and Performance Art,4/11/2007,Y,109152
Main Squeeze,2006,Video (color |  sound) ,4:59,Fund for the Twenty-First Century,Installation,Media and Performance Art,4/11/2007,Y,109153
Concert C with Door,1971,Super 8mm film transferred to 16mm film (color |  silent) and audio-cassette tape transferred to digital file,7:13,Art & Project/Depot VBVR Gift,Installation,Media and Performance Art,9/24/2007,Y,109510
Catapult,1970,Super 8mm film transferred to video (color |  silent) ,2:30,Art & Project/Depot VBVR Gift,Video,Media and Performance Art,9/24/2007,Y,109512
Variations (no. 2),1977-78,Sound,45,Art & Project/Depot VBVR Gift,Audio,Media and Performance Art,9/24/2007,Y,109520
Louverdrape,1971,16mm film (color |  silent) ,0:05,Art & Project/Depot VBVR Gift,Installation,Media and Performance Art,9/24/2007,Y,109564
Delta. A Piece,1976-1977,Video (black and white |  sound),16:27,Purchase,Video,Media and Performance Art,4/11/2007,Y,109925
Space Seeing-Space Hearing,1973-1974,Video (black and white |  sound),6:19,Purchase,Video,Media and Performance Art,4/11/2007,Y,109926
Hyperbulie,1973,Video (black and white |  sound),6:31,Purchase,Video,Media and Performance Art,4/11/2007,Y,109927
Breath Text: Love Poem,1970-1973,Video (black and white |  sound),2:23,Purchase,Video,Media and Performance Art,4/11/2007,Y,109928
Facing a Family,1971,Video (black and white |  sound),4:44,Purchase,Video,Media and Performance Art,4/11/2007,Y,109929
Body Tape,1970,Video (black and white |  sound),3:58,Purchase,Video,Media and Performance Art,4/11/2007,Y,109930
TAP and TOUCH Cinema,1968,Video (black and white |  sound),1:08,Purchase,Video,Media and Performance Art,4/11/2007,Y,109931
Cutting,1967-1968,Video (black and white |  sound),1:41,Purchase,Video,Media and Performance Art,4/11/2007,Y,109932
Seedbed,1972,Super 8 film transferred to video (color |  silent),10,Gift of the Julia Stoschek Foundation |  Düsseldorf and Committee on Media Funds,Video,Media and Performance Art,4/11/2007,Y,109933
Fuses,1964-1966,16mm film transferred to video (color |  silent),18,Gift of the Julia Stoschek Foundation |  Düsseldorf and Committee on Media Funds,Video,Media and Performance Art,4/11/2007,Y,109935
A Bit of Matter and a Little Bit More,1976,Video (color |  sound),23,Gift of the Julia Stoschek Foundation |  Düsseldorf and Committee on Media Funds,Video,Media and Performance Art,4/11/2007,Y,109936
Blutclip,1993,Video (color |  sound),2:40,Gift of the Julia Stoschek Foundation |  Düsseldorf and Committee on Media Funds,Video,Media and Performance Art,4/11/2007,Y,109937
Gauze,1969,16mm film transferred to video (black and white |  sound),8,Gift of the Julia Stoschek Foundation |  Düsseldorf and Committee on Media Funds,Video,Media and Performance Art,4/11/2007,Y,109938
All the Robots,2007,Video (color |  sound),6,Gift of The Aaron and Betty Lee Stern Foundation,A&D Design,Architecture & Design,5/22/2008,Y,110128
Vertical Roll,1972,Video (black and white |  sound),19:38,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,5/15/1975,Y,110544
Gordon's Makes us Drunk,1972,Video (black and white |  sound),12,Gift of the artists,Video,Media and Performance Art,5/12/1998,Y,110545
I am Making Art,1971,Video (black and white |  sound),18:40,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,9/11/1979,Y,110546
Now,1973,Video (color |  sound),12,Acquired through the generosity of Barbara Pine,Video,Media and Performance Art,6/30/1976,Y,110547
Leafed Hand from Program One: Aspen Projects,1970,16mm film transferred to video (color |  silent),3:44,Gift of the artist,Video,Media and Performance Art,7/1/1997,Y,110905
Empty,2006,Super 16mm film transferred to video (color |  sound),8,Fund for the Twenty-First Century,Installation,Media and Performance Art,9/24/2007,Y,110908
Ramallah/New York,2004-2005,Two-channel video (color |  sound),38:50:00,Fund for the Twenty-First Century,Installation,Media and Performance Art,9/24/2007,Y,110909
Quarta-Feira de Cinzas/Epilogue (Ash Wednesday),2006,Video (color |  sound),5:44,Fund for the Twenty-First Century,Installation,Media and Performance Art,9/24/2007,Y,110910
Banewl from The Sun Quartet,1999,16mm film (color |  sound),63,Gift of the Hess Foundation |  Kathy Fuld and Department of Film Funds,Installation,Media and Performance Art,3/12/2008,Y,110981
Totality from The Sun Quartet,2000,16mm film (color |  silent),11,Gift of the Hess Foundation |  Kathy Fuld and Department of Film Funds,Installation,Media and Performance Art,3/12/2008,Y,110982
The Green Ray from The Sun Quartet,2001,16mm film (color |  silent),2,Gift of the Hess Foundation |  Kathy Fuld and Department of Film Funds,Installation,Media and Performance Art,3/12/2008,Y,110983
Diamond Ring from The Sun Quartet,2002,16mm film (color |  silent),12 films (each): 0:27   Total duration: 6 ,Gift of the Hess Foundation |  Kathy Fuld and Department of Film Funds,Installation,Media and Performance Art,3/12/2008,Y,110984
Deeparture,2005,16mm film transferred to video (color |  silent),2:43,Fund for the Twenty-First Century,Installation,Media and Performance Art,12/10/2007,Y,110989
Shadow for a While,2007,16mm film (black and white |  silent),2,Fund for the Twenty-First Century,Installation,Media and Performance Art,12/10/2007,Y,110990
Hong Kong Song,1989,Video (color |  sound),21,Gift of the artist,Video,Media and Performance Art,9/24/2007,Y,111006
Bouncing Skull,2007,Video (color |  sound),12,Gift of David Teiger,Video,Media and Performance Art,9/24/2007,Y,111008
We Fashioned the City on Stolen Memories,2005,Video animation (color |  sound),6,Gift of Robert Tomei,Installation,Media and Performance Art,9/24/2007,Y,111010
Made in 'Eaven,2004,Video transferred to 16mm film (color |  silent),3,Gift of Hilary and Peter Hatch,Installation,Media and Performance Art,9/24/2007,Y,111013
Crossfire,2007,Four-channel video (color |  sound),8:27,Acquired through the generosity of Philip E. Aarons and Shelley Fox Aarons,Installation,Media and Performance Art,9/24/2007,Y,111014
Tony Sinking into the Floor |  Face Up |  and Face Down,1973,Video (color |  sound),60,Acquired through the generosity of Anna Marie and Robert F. Shapiro,Video,Media and Performance Art,9/24/2007,Y,111016
Passage,2001,35mm film transferred to video (color |  sound),11:30,Gift of Ninah and Michael Lynne,Installation,Media and Performance Art,9/24/2007,Y,111018
Candle,2007,16mm film (black and white |  silent),2:16,Gift of Donald L. Bryant |  Jr.,Installation,Media and Performance Art,9/24/2007,Y,111019
Six Colorful Inside Jobs,1977,16mm film transferred to video (color |  silent),32:53:00,Gift of Jerry I. Speyer and Katherine G. Farley |  Anna Marie and Robert F. Shapiro |  and Marie-Josée and Henry R. Kravis,Video,Media and Performance Art,9/24/2007,Y,111023
Encyclopaedia Britannica,1971,16mm film (black and white |  silent),6:33,Anna Marie and Robert F. Shapiro Fund and Committee on Media Funds,Installation,Media and Performance Art,12/10/2007,Y,112162
Face 1,1995-1996,Video (color |  silent),36,Gift of Sylvia de Cuevas |  Barbara Sahlman |  Angeliki Intzides |  Michèle Gerber Klein |  Jeffrey Klein |  Ken Kuchin |  and Bruce Anderson,Video,Media and Performance Art,3/19/2003,Y,112204
Face 7,2000,Video (color |  silent),62,Gift of Sylvia de Cuevas |  Barbara Sahlman |  Angeliki Intzides |  Michèle Gerber Klein |  Jeffrey Klein |  Ken Kuchin |  and Bruce Anderson,Video,Media and Performance Art,3/19/2003,Y,112205
Shadow-Play,1970,Super 8 film transferred to video (black and white |  silent),2:30,Acquired through the generosity of Scott J. Lorinsky,Video,Media and Performance Art,12/10/2007,Y,112214
Essex Street Market,2004,16mm film (black and white |  silent),29,,Film,Film,11/13/2007,Y,112964
Noon Time Activities,2004,16mm film (black and white |  silent),21,,Film,Film,11/13/2007,Y,112965
Workers Leaving the Factory (after Lumière),2004,16mm film (black and white |  silent),12,,Film,Film,11/13/2007,Y,112966
Greene Street,2004,16mm film (color |  silent),5,,Film,Film,11/13/2007,Y,112967
Redskin,1929,35mm film,82,,Film,Film,11/13/2007,N,112968
Santiago,2006,35mm film (black and white |  sound),80,,Film,Film,11/13/2007,Y,112969
Bud's Recruit,1918,35mm film (black and white |  silent),26,,Film,Film,11/13/2007,N,112970
Vampir Cuadecuc,1970,35mm film (black and white |  sound),69,Gift of the Artist,Film,Film,11/13/2007,Y,112974
Die Stille vor Bach,2007,35mm film (color |  sound),101,,Film,Film,11/13/2007,Y,112975
Taking Off,1971,35mm film (color |  sound),93,Gift of the Artist,Film,Film,11/13/2007,Y,112977
One Flew Over the Cuckoo’s Nest,1975,35mm film (color |  sound),134,Gift of the Artist,Film,Film,11/13/2007,Y,112978
Amadeus,1984,35mm film (color |  sound),160,Gift of the Artist,Film,Film,11/13/2007,Y,112979
Hanna Hannah,2006,Video,8,Gift of the Artist,Video,Film,11/13/2007,Y,112980
Cinerama Adventure,2002,35mm film,96,Gift of the Artist,Film,Film,11/13/2007,N,112981
Charlotte's Web,2006,35mm film,97,Gift of Paramount Pictures,Film,Film,11/13/2007,N,112982
Dreamgirls,2006,35mm film,131,Gift of Paramount Pictures,Film,Film,11/13/2007,N,112984
Face/Off,1997,35mm film (color |  sound),138,Gift of Paramount Pictures,Film,Film,11/13/2007,N,112985
Flags of Our Fathers,2006,35mm film,132,Gift of Paramount Pictures,Film,Film,11/13/2007,N,112986
